1 0.253544795715 1
2 0.153240205861 0.746455204285
3 0.103980674299 0.593214998425
4 0.0736267198824 0.489234324126
5 0.0614431257221 0.415607604243
6 0.04642369499 0.354164478521
7 0.0384413401954 0.307740783531
8 0.0285684276862 0.269299443336
9 0.0268879319399 0.24073101565
10 0.0242621573364 0.21384308371
11 0.0189055771453 0.189580926373
12 0.0152294927003 0.170675349228
13 0.012708749081 0.155445856528
14 0.0133389349858 0.142737107447
15 0.00997794349333 0.129398172461
16 0.00924272660435 0.119420228968
17 0.00976788152505 0.110177502363
18 0.00724713790568 0.100409620838
19 0.00861254069951 0.0931624829325
20 0.00682701396912 0.084549942233
21 0.00567167314358 0.0777229282638
22 0.0054616111753 0.0720512551203
23 0.00420123936561 0.066589643945
24 0.00409620838147 0.0623884045794
25 0.00294086755593 0.0582921961979
26 0.00336099149249 0.0553513286419
27 0.00294086755593 0.0519903371495
28 0.00294086755593 0.0490494695935
29 0.00231068165109 0.0461086020376
30 0.00220565066695 0.0437979203865
31 0.00126037180968 0.0415922697196
32 0.00168049574625 0.0403318979099
33 0.00189055771453 0.0386514021636
34 0.00136540279382 0.0367608444491
35 0.00262577460351 0.0353954416553
36 0.0015754647621 0.0327696670518
37 0.000735216888982 0.0311942022897
38 0.00189055771453 0.0304589854007
39 0.00136540279382 0.0285684276862
40 0.00126037180968 0.0272030248923
41 0.000840247873123 0.0259426530827
42 0.0010503098414 0.0251024052095
43 0.000840247873123 0.0240520953681
44 0.000945278857263 0.023211847495
45 0.000840247873123 0.0222665686377
46 0.000315092952421 0.0214263207646
47 0.000525154920702 0.0211112278122
48 0.000945278857263 0.0205860728915
49 0.0010503098414 0.0196407940342
50 0.000315092952421 0.0185904841928
51 0.000210061968281 0.0182753912404
52 0.000735216888982 0.0180653292721
53 0.000735216888982 0.0173301123832
54 0.000525154920702 0.0165948954942
55 0.000420123936561 0.0160697405735
56 0.000315092952421 0.0156496166369
57 0.000420123936561 0.0153345236845
58 0.000315092952421 0.0149143997479
59 0.000630185904842 0.0145993067955
60 0.00010503098414 0.0139691208907
61 0.000525154920702 0.0138640899065
62 0.000525154920702 0.0133389349858
63 0.000210061968281 0.0128137800651
64 0.000630185904842 0.0126037180968
65 0.00010503098414 0.011973532192
66 0.000420123936561 0.0118685012079
67 0.000420123936561 0.0114483772713
68 0.00010503098414 0.0110282533347
69 0.00010503098414 0.0109232223506
70 0.000735216888982 0.0108181913665
71 0.000210061968281 0.0100829744775
72 0.000315092952421 0.00987291250919
73 0.000420123936561 0.00955781955677
74 0.000630185904842 0.00913769562021
75 0.000210061968281 0.00850750971537
76 0.000210061968281 0.00829744774709
77 0.000210061968281 0.0080873857788
80 0.00010503098414 0.00787732381052
81 0.00010503098414 0.00777229282638
83 0.000210061968281 0.00766726184224
84 0.000420123936561 0.00745719987396
85 0.000210061968281 0.0070370759374
86 0.000210061968281 0.00682701396912
88 0.000210061968281 0.00661695200084
89 0.00010503098414 0.00640689003256
90 0.000420123936561 0.00630185904842
93 0.000210061968281 0.00588173511186
96 0.000210061968281 0.00567167314358
97 0.00010503098414 0.0054616111753
98 0.00010503098414 0.00535658019116
101 0.000210061968281 0.00525154920702
102 0.000315092952421 0.00504148723874
103 0.00010503098414 0.00472639428631
105 0.00010503098414 0.00462136330217
106 0.00010503098414 0.00451633231803
108 0.000210061968281 0.00441130133389
110 0.000210061968281 0.00420123936561
112 0.00010503098414 0.00399117739733
113 0.000210061968281 0.00388614641319
115 0.000210061968281 0.00367608444491
117 0.000315092952421 0.00346602247663
119 0.00010503098414 0.00315092952421
122 0.00010503098414 0.00304589854007
124 0.00010503098414 0.00294086755593
128 0.00010503098414 0.00283583657179
129 0.000210061968281 0.00273080558765
130 0.00010503098414 0.00252074361937
134 0.00010503098414 0.00241571263523
135 0.00010503098414 0.00231068165109
144 0.00010503098414 0.00220565066695
145 0.00010503098414 0.00210061968281
148 0.00010503098414 0.00199558869867
150 0.00010503098414 0.00189055771453
152 0.00010503098414 0.00178552673039
154 0.000210061968281 0.00168049574625
159 0.00010503098414 0.00147043377796
160 0.00010503098414 0.00136540279382
161 0.00010503098414 0.00126037180968
166 0.00010503098414 0.00115534082554
168 0.00010503098414 0.0010503098414
172 0.00010503098414 0.000945278857263
182 0.00010503098414 0.000840247873123
188 0.00010503098414 0.000735216888982
193 0.00010503098414 0.000630185904842
198 0.00010503098414 0.000525154920702
208 0.00010503098414 0.000420123936561
209 0.00010503098414 0.000315092952421
247 0.00010503098414 0.000210061968281
270 0.00010503098414 0.00010503098414
