2 0.185743660041
3 0.161279461279
4 0.153590109368
5 0.148034188034
6 0.141327300151
7 0.121389539422
8 0.109637605042
9 0.117621527778
10 0.125925925926
11 0.112323232323
12 0.115673981191
13 0.108921381649
14 0.118196763866
15 0.0944360902256
16 0.103503787879
17 0.0884724857685
18 0.0856303874207
19 0.0934959349593
20 0.0807287449393
21 0.0842151675485
22 0.0830003330003
23 0.0647233201581
24 0.0870494240059
25 0.0827380952381
26 0.0733653846154
27 0.0686813186813
28 0.0717120181406
29 0.077474249888
30 0.0792556102901
31 0.0822580645161
32 0.0870715725806
33 0.0578703703704
34 0.0488139311669
35 0.090218487395
36 0.0752380952381
37 0.0632775632776
38 0.0493914967599
39 0.0619744627842
40 0.0465811965812
41 0.0719512195122
42 0.0423925667828
43 0.0514950166113
44 0.0616631430585
45 0.0554292929293
46 0.0434782608696
47 0.0882516188714
48 0.056146572104
49 0.0556972789116
50 0.0247619047619
51 0.0619607843137
52 0.0570997629821
53 0.0623056189094
54 0.0698812019567
55 0.043265993266
56 0.0722943722944
57 0.0407268170426
58 0.0481952006453
59 0.0606857588155
60 0.0350282485876
61 0.0474316939891
62 0.079111581174
63 0.0151049667179
64 0.0433201058201
65 0.125480769231
66 0.0552447552448
67 0.0500904568069
68 0.0377524143986
69 0.0315430520034
70 0.0377403135167
71 0.0408450704225
72 0.0371674491393
73 0.0367199391172
74 0.0658398124152
75 0.0106306306306
76 0.0489473684211
77 0.0251196172249
80 0.00348101265823
81 0.0796296296296
83 0.018513076697
84 0.0491967871486
85 0.0683473389356
86 0.0538987688098
88 0.0468913270637
89 0.0564351378958
90 0.0264669163546
93 0.0350631136045
96 0.0459429824561
97 0.088058419244
98 0.0330317694088
101 0.0435643564356
102 0.0320973273798
103 0.032552826956
105 0.0725274725275
106 0.0632524707996
108 0.0758047767394
110 0.0206839032527
112 0.0168918918919
113 0.0337389380531
115 0.045766590389
117 0.0485312899106
119 0.0244979347671
122 0.0188321365669
124 0.0241279832153
128 0.072219488189
129 0.0269500968992
130 0.0254025044723
134 0.0326562675345
135 0.0336097291321
144 0.0188422688423
145 0.00766283524904
148 0.00533186247472
150 0.0432214765101
152 0.0334611362844
154 0.0328495034377
159 0.0054931932171
160 0.0304245283019
161 0.040450310559
166 0.0286966046002
168 0.017251211862
172 0.0164558683531
182 0.0327848946633
188 0.0436909773581
193 0.0464162348877
198 0.0317899810286
208 0.0380434782609
209 0.0300883327199
247 0.0101379151443
270 0.0209830648492
